canis lupus,2.4
cankerworm,0.0001
canvasback,1.56
canvasback duck,1.56
cape buffalo,3.91
capelin,1.57
capercaillie,1.7
capibara,0.0001
caplin,1.95
capon,2.19
capuchin,2.37
capuchin monkey,2.36
capybara,2.15
carabao,2.02
caracal,1.99
caracara,1.7
cardinal,3.9
caribou,2.97
carp,3.18
carpenter ant,3.53
carpenter bee,3.63
carpet beetle,3.44
carrier pigeon,3.53
carrion crow,2.68
carthorse,1.08
cartilaginous fish,2.31
cassowary,2.01
cat,4.78
catamount,1.65
catbird,1.88
caterpillar,3.38
catfish,3.35
cattle,4.15
cattle egret,2.31
cavalier king charles spaniel,2.66
cavy,1.57
cayote,0.0001
cedar waxwing,1.67
centipede,2.79
cephalopod,2.08
ceratopsian,1.06
cervid,1.03
cetacean,2.19
chachalaca,0.0001
chaffinch,1.83
chain pickerel,2.07
chambered nautilus,2.42
chameleon,3.1
chamois,2.47
channel catfish,3.34
char,3.47
charolais,1.7
cheep,2.47
cheetah,3.2
chetah,0.0001
chewbacca,2.71
chick,4.08
chickadee,2.22
chicken,4.63
chigger,1.55
chihuahua,3.21
chimaera,1.78
chimp,2.95
chimpanzee,2.96
chinch bug,1.43
chinchilla,2.57
chinook,2.9
chinook salmon,2.87
chipmunk,2.74
chipping sparrow,2.99
chocolate labrador,3.27
chough,1.57
chow chow,3.13
christmas tree worm,3.71
chub,2.7
chum salmon,2.93
cicada,2.49
cicada killer,2.49
cichlid,2.01
cichlid fish,2.01
civet,2.12
civet cat,2.12
clam,3.22
cleaner shrimp,3.54
clown fish,3.89
clownfish,2.18
clydesdale,2.47
coati,1.58
coatimundi,0.0001
cobia,1.64
cobra,3.51
cochineal,1.99
cock,4.23
cockatiel,1.9
cockatoo,2.52
cocker,2.81
cocker spaniel,2.51
cockerel,2.36
cockle,2.34
cockroach,3.16
cockroaches,3.11
cod,3.89
codfish,2.16
codling,1.74
codling moth,1.73
coelacanth,1.75
coho,2.35
coho salmon,2.34
collared lizard,2.76
collared peccary,1.59
collie,2.98
colobus,1.8
colobus monkey,1.8
colt,3.57
colugo,0.0001
comb jelly,3.33
common murre,1.32
common scoter,1.68
common yellowthroat,1.07
conch,2.79
condor,2.96
coney,3.06
conger,2.54
conger eel,2.46
constrictor,2.39
conure,1.61
coonhound,1.64
coot,2.5
cooter,2.32
copepod,1.9
copperhead,2.28
copperhead snake,2.27
coq,2.54
coral,3.86
coral reef snake,3.46
coral snake,3.71
corbina,0.0001
corgi,2.83
cormorant,2.34
corn borer,2.52
corn borer moth,2.48
corn earworm,2.16
corn snake,3.91
corncrake,1.38
cornish game hen,3.13
corydoras,1.25
cotton bollworm,1.26
cottonmouth,2.1
cottonmouth moccasin,1.89
cottontail,2.15
cottontail rabbit,2.14
cougar,3.38
courser,2.0
cow,4.14
cowbird,1.69
cownose ray,0.0001
cowrie,1.76
cowry,1.44
cows,3.93
coyote,3.36
coypu,1.09
crab,3.76
crane,3.92
cranefly,0.0001
crappie,2.32
crawdad,1.6
crawfish,2.65
crawler,2.81
crayfish,2.85
crevalle jack,1.02
cricket,4.39
crinoid,1.73
croaker,2.09
croc,2.95
crocodile,3.49
crossbill,1.53
crow,3.8
crucian carp,1.33
crustacean,2.56
cub,3.49
cuckoo,3.14
culex pipiens,1.49
curlew,2.28
cuscus,1.19
cusk,1.62
cuttlefish,2.53
cutworm,1.62
cygnet,1.97
dace,2.12
dachshund,2.64
daddy longlegs,1.81
dairy cattle,3.82
dairy cow,3.81
dall sheep,2.43
dalmatian,2.66
damsel fish,2.89
damselfish,1.33
damselfly,1.67
daphnia,2.02
darkling beetle,2.02
darning needle,1.94
darter,2.04
darwin frog,3.52
daschund,1.12
dear,4.77
decapod,1.7
deer,4.12
deerhound,1.3
degu,1.08
desert tortoise,3.23
devil,4.3
devon rex,3.56
diamondback,2.39
diamondback rattlesnake,2.26
diamondback terrapin,2.03
dik-dik,2.01
dingo,2.75
dinosaur,3.77
dinosaurs,3.72
diplodocus,1.92
doberman,2.5
doberman pinscher,1.8
dodo,2.88
dodo bird,2.87
doe,3.84
dog,5.1
dogfish,2.32
doggie,3.0
doggy,3.33
dogs,4.77
dolphin,3.67
dolphinfish,0.0001
domingo,3.21
donkey,3.62
doodlebug,1.73
dormouse,1.98
dory,3.1
dotterel,1.36
double-crested cormorant,2.23
dove,3.67
downy woodpecker,2.39
dragon,4.41
dragon lizard,3.56
dragonfly,3.03
drake,3.96
dray horse,2.44
dromedary,2.06
drosophila,2.88
drum fish,4.05
duck,4.21
duckbill,1.69
duckbilled platypus,0.0001
duckling,2.66
ducks,3.9
dugong,1.98
duiker,1.59
dung beetle,3.05
dungeness crab,2.29
dunlin,1.79
dusky shark,2.81
dwarf hamster,3.18
dwarf rabbit,3.57
dwarf sperm whale,3.37
eagle,4.13
eagle ray,4.03
eaglet,1.68
eared grebe,2.12
earthworm,2.42
earwig,2.07
eastern cottontail,2.15
eastern indigo snake,3.25
eastern kingbird,1.48
eastern lowland gorilla,2.89
eastern meadowlark,2.07
eastern newt,3.22
eastern toebiter,0.0001
echidna,2.27
echinoderm,1.62
eel,3.23
eelpout,1.09
eels,3.18
egret,2.32
eider,2.11
eider duck,2.11
eland,2.15
electric eel,3.22
elephant,4.08
elephant seal,3.88
elk,3.49
elkhound,1.24
elver,1.38
emerald shiner,2.59
emperor penguin,3.65
emu,3.05
equine,3.07
ermine,2.46
escolar,1.59
eugarie,0.0001
evening grosbeak,1.76
ewe,2.79
fairy shrimp,3.61
fairy tern,2.7
falcon,3.74
fall armyworm,1.6
fall webworm,1.33
fallow deer,2.81
fawn,3.02
feline,3.12
fennec fox,2.03
ferret,3.01
fiddler crab,2.78
filaria,1.17
filly,3.15
fin whale,3.52
finback,1.26
finback whale,1.26
finch,3.55
fire ant,3.84
firebird,2.66
firebug,2.06
firefly,3.13
fish,4.9
fish eagle,4.06
fisher,4.02
fisher cat,3.95
flacon,1.22
flamingo,3.06
flatfish,1.89
flathead catfish,2.6
flatworm,1.71
flea,3.42
flea beetle,3.17
flies,4.09
flounder,2.78
fly,4.75
fly fish,4.52
flycatcher,2.35
flying fish,4.49
flying monkey,3.98
flying snake,4.11
flying squirrel,3.65
foal,2.83
forest tent caterpillar,3.28
fossa,2.57
four eye butterfly fish,3.85
foureye butterflyfish,0.0001
fowl,3.0
fox,4.66
fox squirrel,3.65
fox terrier,3.22
foxes,3.42
foxhound,1.84
french bulldog,3.37
fresh water fish,4.52
freshwater eel,3.05
freshwater fish,3.5
freshwater mussel,2.67
friesian,1.96
frog,3.89
frogfish,1.4
froghopper,0.0001
frogmouth,1.11
fruit bat,4.11
fruit fly,4.35
fulmar,1.61
fungi,3.48
fungus gnat,2.42
gaboon viper,1.33
gadfly,2.12
gal,3.81
gall midge,2.65
gall wasp,3.02
gallinule,1.33
gamecock,1.98
gander,2.89
gannet,2.21
gar,2.99
garden snake,4.12
garfish,1.61
garibaldi,2.86
garter snake,2.95
gator,3.19
gaur,2.09
gavial,0.0001
gazelle,2.87
gecko,2.91
geese,3.35
gelding,2.73
gemsbok,1.38
genet,2.42
geoduck,1.48
gerbil,2.44
gerbils,2.23
german shepard,3.45
german shepherd,3.86
gharial,1.12
ghost crab,3.67
giant,4.62
giant anteater,2.28
giant panda,3.61
giant schnauzer,2.27
giant squid,3.41
giant tortoise,3.24
gibbon,2.8
gila monster,2.9
giraffe,3.32
glaucus,2.02
glider,3.09
globefish,0.0001
glowworm,1.59
gnat,2.46
gnatcatcher,1.48
gnu,3.04
goanna,1.91
goat,4.02
goatfish,1.05
goats,3.72
goby,2.12
godwit,1.78
godzilla,3.36
gold fish,4.71
golden eagle,4.02
golden labrador,3.28
golden marmot,2.4
golden plover,2.54
golden retriever,2.98
golden shiner,2.63
goldendoodle,1.62
goldfinch,2.43
goldfish,3.28
gooney bird,1.31
goose,3.84
gopher,2.87
gopher snake,2.85
gopher tortoise,2.72
gopher turtle,2.83
gorgonian,1.26
gorilla,3.62
goshawk,2.1
gosling,3.03
grackle,1.72
grass snake,4.0
grasshopper,3.03
grasshopper mouse,3.01
gray catbird,1.88
gray fox,4.24
gray jay,4.11
gray mullet,2.96
gray partridge,3.18
gray treefrog,1.21
gray whale,3.85
gray wolf,4.1
graywolf,1.42
great auk,2.27
great blue heron,3.09
great crested grebe,2.13
great dane,3.47
great horned owl,2.98
great pyrenees,2.87
great white shark,4.08
greater yellowlegs,1.38
grebe,2.21
green lacewing,1.54
green mamba,2.64
green tree frog,3.82
green tree python,3.73
greenfly,1.28
greenling,0.0001
greenshank,1.48
grenadier,2.54
grey squirrel,3.62
grey whale,3.86
greyhound,3.17
greylag goose,1.37
griffon,2.37
griffon vulture,2.31
grizzly,3.28
grizzly bear,3.26
grosbeak,1.76
ground hog,3.56
ground squirrel,3.67
groundfish,1.54
groundhog,2.9
grouper,2.54
grouse,3.14
grub,3.12
grunt,3.15
guan,2.78
guanaco,1.6
gudgeon,1.92
guenon,1.48
guerrilla,3.38
guillemot,1.79
guinea fowl,2.96
guinea hen,3.44
guinea pig,3.8
guinea worm,3.59
guineafowl,1.21
gull,3.0
gumboot chiton,1.28
gunnel,1.5
guppy,2.49
gurnard,1.79
gypsy moth,3.22
gyrfalcon,1.37
hackney,3.16
haddock,2.83
hadrosaur,1.33
hagfish,1.71
hairless cat,2.89
hairstreak,1.34
hairstreak butterfly,1.34
hairy woodpecker,2.78
hake,2.42
halcyon,2.65
halibut,2.71
hammerhead,2.68
hammerhead shark,2.66
hamster,3.31
hanover hound,3.1
harambe,2.49
harbor porpoise,2.55
harbor seal,3.92
hare,3.66
harp seal,3.35
harpy eagle,2.49
harrier,2.7
hart,4.04
hartebeest,1.48
havanese dog,1.46
hawk,3.81
hawk moth,3.33
hawk owl,3.54
hawkmoth,1.46
hawksbill,1.78
hawksbill turtle,1.78
heath hen,3.35
hedgehog,3.25
heifer,2.6
hellbender,1.44
helminth,1.84
hen,3.56
hen harrier,2.64
hermit,3.21
hermit crab,3.1
hermit thrush,2.68
heron,3.09
herring,3.48
herring gull,2.88
hexapod,1.35
hinny,1.43
hippo,3.13
hippopotamus,2.56
hoary marmot,2.04
hoatzin,1.21
hog,3.57
hogfish,1.14
hogg,3.15
hogget,1.25
hognose snake,1.44
hogs,3.17
holstein,2.84
homing pigeon,2.89
hominid,2.33
hominoid,1.35
homo erectus,2.42
homo habilis,1.9
homo sapiens,2.88
honey badger,3.43
honey bee,3.91
honey buzzard,2.82
honeybee,2.54
honeycreeper,0.0001
hooded merganser,1.76
hoofed mammal,2.08
