1.0,0.375,0.0,0.0,0.1429
0.375,1.0,0.0,0.0,0.125
0.0,0.0,1.0,0.1429,0.0
0.0,0.0,0.1429,1.0,0.0
0.1429,0.125,0.0,0.0,1.0
