Subject,Model,Beta_Frequency,Beta_Semantic,Beta_Phonological,Negative_Log_Likelihood_Optimized
1232,forage_static,10.909837717255428,2.81584245298162,,90.57941163619422
1232,forage_dynamic_simdrop,10.645977711347776,3.778101718071504,,89.47184184699312
1232,forage_dynamic_multimodal_alpha=0.0,10.90989913545631,2.8158290396113856,,90.57941163596891
1232,forage_dynamic_multimodal_alpha=0.1,10.567574534288799,3.741102523778762,,89.48132948628023
1232,forage_dynamic_multimodal_alpha=0.2,10.56756031014282,3.741091201811364,,89.48132948602391
1232,forage_dynamic_multimodal_alpha=0.30000000000000004,10.56763956633079,3.741091108417296,,89.48132948618083
1232,forage_dynamic_multimodal_alpha=0.4,10.567636221049398,3.7410546281667045,,89.48132948627175
1232,forage_dynamic_multimodal_alpha=0.5,10.567619528195227,3.74108048541287,,89.48132948574187
1232,forage_dynamic_multimodal_alpha=0.6000000000000001,10.567552821222055,3.7410672272526693,,89.4813294860812
1232,forage_dynamic_multimodal_alpha=0.7000000000000001,10.645998770666878,3.7781062172277844,,89.47184184713466
1232,forage_dynamic_multimodal_alpha=0.8,10.645940205217887,3.7781018801657105,,89.47184184697359
1232,forage_dynamic_multimodal_alpha=0.9,10.645972018982636,3.7780975804624264,,89.47184184707223
1232,forage_dynamic_multimodal_alpha=1.0,10.645910442507695,3.778118756465408,,89.47184184709795
1232,forage_dynamic_troyer,10.441319954383587,3.408947201213281,,92.03954491017952
1232,forage_dynamic_delta_rise=0.0_fall=0.0,10.254015238310815,4.22311901315976,,91.08199890663734
1232,forage_dynamic_delta_rise=0.0_fall=0.25,10.253949441737603,4.223127590571344,,91.08199890608498
1232,forage_dynamic_delta_rise=0.0_fall=0.5,10.253939669741378,4.223096864848294,,91.08199890608545
1232,forage_dynamic_delta_rise=0.0_fall=0.75,10.253945126757793,4.22308060290138,,91.08199890648814
1232,forage_dynamic_delta_rise=0.0_fall=1.0,10.25395854919173,4.223098865590338,,91.08199890597088
1232,forage_dynamic_delta_rise=0.25_fall=0.0,10.164618440221329,4.909673923849981,,89.77437156311629
1232,forage_dynamic_delta_rise=0.25_fall=0.25,10.164636635389297,4.909634369410396,,89.7743715627807
1232,forage_dynamic_delta_rise=0.25_fall=0.5,10.164622978612371,4.909631649814754,,89.7743715626859
1232,forage_dynamic_delta_rise=0.25_fall=0.75,10.164645467597522,4.909647390871325,,89.77437156290554
1232,forage_dynamic_delta_rise=0.25_fall=1.0,10.164617049837332,4.909661873018933,,89.77437156279665
1232,forage_dynamic_delta_rise=0.5_fall=0.0,10.164582309587567,4.909651183910685,,89.77437156269127
1232,forage_dynamic_delta_rise=0.5_fall=0.25,10.164638990805654,4.9096566438537845,,89.77437156291916
1232,forage_dynamic_delta_rise=0.5_fall=0.5,10.164639970791033,4.909621845508781,,89.7743715629745
1232,forage_dynamic_delta_rise=0.5_fall=0.75,10.164637423725774,4.909638405362407,,89.7743715627726
1232,forage_dynamic_delta_rise=0.5_fall=1.0,10.164575702933039,4.909605346810547,,89.77437156352752
1232,forage_dynamic_delta_rise=0.75_fall=0.0,10.145687387609591,5.26240928993941,,89.98798842140259
1232,forage_dynamic_delta_rise=0.75_fall=0.25,10.145773969239709,5.262392121879861,,89.98798842140265
1232,forage_dynamic_delta_rise=0.75_fall=0.5,10.145715594870628,5.262345379849679,,89.98798842142074
1232,forage_dynamic_delta_rise=0.75_fall=0.75,10.145727130280987,5.262416884026917,,89.98798842138511
1232,forage_dynamic_delta_rise=0.75_fall=1.0,10.145750704889904,5.262403411534516,,89.98798842122346
1232,forage_dynamic_delta_rise=1.0_fall=0.0,10.074364264734003,4.891443322042964,,92.6697088325256
1232,forage_dynamic_delta_rise=1.0_fall=0.25,10.074390592754941,4.891405055125052,,92.66970883270064
1232,forage_dynamic_delta_rise=1.0_fall=0.5,10.074326130743357,4.891443928905893,,92.66970883309035
1232,forage_dynamic_delta_rise=1.0_fall=0.75,10.074355701142125,4.891419405428976,,92.6697088326707
1232,forage_dynamic_delta_rise=1.0_fall=1.0,10.074420775922416,4.891412408787053,,92.66970883278793
1232,forage_phonologicalstatic,11.045967981765376,3.3893588215970745,-0.18005932436095193,87.89549040413837
1232,forage_phonologicaldynamicglobal_simdrop,11.121597035172915,4.871505288472607,-0.21162050005995037,85.88299357885526
1232,forage_phonologicaldynamiclocal_simdrop,10.859019968662384,4.924502725232943,-0.22149735509525445,86.88424305852935
1232,forage_phonologicaldynamicswitch_simdrop,10.863631754290594,3.770671224590263,-0.1888391978005252,88.47290146565459
1232,forage_phonologicaldynamicglobal_multimodal_alpha=0.0,11.045975186984721,3.3893801034614985,-0.180060208387179,87.89549040308182
1232,forage_phonologicaldynamiclocal_multimodal_alpha=0.0,11.045976313388113,3.3894026799423576,-0.18006068073261505,87.89549040291367
1232,forage_phonologicaldynamicswitch_multimodal_alpha=0.0,10.909872223515364,2.8158294718164365,-12.750333991820217,90.5794116358101
1232,forage_phonologicaldynamicglobal_multimodal_alpha=0.1,10.949192006380434,4.753628502753918,-0.2055888913586635,86.05203349818655
1232,forage_phonologicaldynamiclocal_multimodal_alpha=0.1,10.664420182602885,4.425530033781838,-0.13637941005403909,88.30759211239834
1232,forage_phonologicaldynamicswitch_multimodal_alpha=0.1,10.881491831983222,3.730030254791755,-4.70255007517596,85.96199869455947
1232,forage_phonologicaldynamicglobal_multimodal_alpha=0.2,10.949221998203711,4.753672469145856,-0.2055914104945461,86.05203349859535
1232,forage_phonologicaldynamiclocal_multimodal_alpha=0.2,10.664395660835822,4.425547216205342,-0.1363752299009301,88.30759211082294
1232,forage_phonologicaldynamicswitch_multimodal_alpha=0.2,10.881482946388132,3.730035215523829,-36.04292844762932,85.96199869459187
1232,forage_phonologicaldynamicglobal_multimodal_alpha=0.30000000000000004,10.949214789924453,4.7536467801135265,-0.20559391045311506,86.05203349872062
1232,forage_phonologicaldynamiclocal_multimodal_alpha=0.30000000000000004,10.664370408379789,4.425540584051912,-0.13637351882191856,88.30759211093853
1232,forage_phonologicaldynamicswitch_multimodal_alpha=0.30000000000000004,10.881491891962686,3.730030141247932,-34.70099672114034,85.96199869455948
1232,forage_phonologicaldynamicglobal_multimodal_alpha=0.4,10.949204583165585,4.753609363827523,-0.2055918775122436,86.05203349886551
1232,forage_phonologicaldynamiclocal_multimodal_alpha=0.4,10.664424498965623,4.425509679715012,-0.13637168460123053,88.30759211122388
1232,forage_phonologicaldynamicswitch_multimodal_alpha=0.4,10.881491568557168,3.7300302101034832,-4.678424266194687,85.96199869455948
1232,forage_phonologicaldynamicglobal_multimodal_alpha=0.5,10.94921097908028,4.753660393394188,-0.20559264809029912,86.05203349832006
1232,forage_phonologicaldynamiclocal_multimodal_alpha=0.5,10.664394192117397,4.4255009661447655,-0.13637666780140784,88.3075921118503
1232,forage_phonologicaldynamicswitch_multimodal_alpha=0.5,10.881467941809756,3.730036447321928,-4.354096856128348,85.96199869467554
1232,forage_phonologicaldynamicglobal_multimodal_alpha=0.6000000000000001,10.949180457684534,4.7536728025175226,-0.20559118340905613,86.05203349854676
1232,forage_phonologicaldynamiclocal_multimodal_alpha=0.6000000000000001,10.66442121196075,4.42549901498025,-0.13637424111459082,88.30759211122219
1232,forage_phonologicaldynamicswitch_multimodal_alpha=0.6000000000000001,10.881483933302096,3.7300142722150333,-9.305353664507475,85.96199869480209
1232,forage_phonologicaldynamicglobal_multimodal_alpha=0.7000000000000001,11.121673144701932,4.8714821392471155,-0.21162283942458987,85.88299357760454
1232,forage_phonologicaldynamiclocal_multimodal_alpha=0.7000000000000001,10.858964045023644,4.924496673930127,-0.22149352497036984,86.88424305921805
1232,forage_phonologicaldynamicswitch_multimodal_alpha=0.7000000000000001,10.863622424068346,3.7707043651206433,-0.1888311445970633,88.47290146554711
1232,forage_phonologicaldynamicglobal_multimodal_alpha=0.8,11.121664610253276,4.871481697804267,-0.21162203511018413,85.88299357757394
1232,forage_phonologicaldynamiclocal_multimodal_alpha=0.8,10.858976274479573,4.924473387552668,-0.22149895188116725,86.88424305936111
1232,forage_phonologicaldynamicswitch_multimodal_alpha=0.8,10.8636371829274,3.7706846308793103,-0.18884284575512594,88.4729014661319
1232,forage_phonologicaldynamicglobal_multimodal_alpha=0.9,11.121641195166571,4.871509999973357,-0.2116257525142008,85.88299357846907
1232,forage_phonologicaldynamiclocal_multimodal_alpha=0.9,10.858982690773928,4.924495671612533,-0.22149933888670445,86.88424305853741
1232,forage_phonologicaldynamicswitch_multimodal_alpha=0.9,10.863657838816415,3.7706895895525108,-0.18883774147333943,88.47290146521124
1232,forage_phonologicaldynamicglobal_multimodal_alpha=1.0,11.121587449411633,4.871477566966471,-0.21162034913027622,85.88299357829364
1232,forage_phonologicaldynamiclocal_multimodal_alpha=1.0,10.858961432724211,4.924500760853565,-0.22149613356172757,86.88424305843937
1232,forage_phonologicaldynamicswitch_multimodal_alpha=1.0,10.863649302671,3.770694179646884,-0.18883054404144828,88.47290146573832
1232,forage_phonologicaldynamicglobal_troyer,10.564078358424885,4.32538128817142,-0.2010395552066946,88.9845427402333
1232,forage_phonologicaldynamiclocal_troyer,10.659756402010437,4.900345946483666,-0.3375413097980876,88.20943845661297
1232,forage_phonologicaldynamicswitch_troyer,10.428634926392698,3.409517004735452,-0.07557075665229725,91.81309425826487
1232,forage_phonologicaldynamicglobal_delta_rise=0.0_fall=0.0,10.835336269454043,5.95721970299389,-0.24178309024690153,86.79483838322075
1232,forage_phonologicaldynamiclocal_delta_rise=0.0_fall=0.0,10.46674074103162,5.795945394319386,-0.21758234985280384,89.47804020229187
1232,forage_phonologicaldynamicswitch_delta_rise=0.0_fall=0.0,10.563709931095623,4.198771853984897,-0.26271714125605294,88.39944191379958
1232,forage_phonologicaldynamicglobal_delta_rise=0.0_fall=0.25,10.835236491293777,5.957109992720877,-0.24178212516678038,86.79483838662861
1232,forage_phonologicaldynamiclocal_delta_rise=0.0_fall=0.25,10.466723397353102,5.7960070295173995,-0.21758510553573096,89.47804020230183
1232,forage_phonologicaldynamicswitch_delta_rise=0.0_fall=0.25,10.563717818648318,4.198781410890681,-0.26272373365835167,88.39944191428933
1232,forage_phonologicaldynamicglobal_delta_rise=0.0_fall=0.5,10.835395701686064,5.957139896293759,-0.24178044131780718,86.79483838340245
1232,forage_phonologicaldynamiclocal_delta_rise=0.0_fall=0.5,10.46676003679455,5.795941499326375,-0.2175793583340002,89.47804020237047
1232,forage_phonologicaldynamicswitch_delta_rise=0.0_fall=0.5,10.56376044877145,4.198753548505044,-0.26271976433555655,88.39944191367448
1232,forage_phonologicaldynamicglobal_delta_rise=0.0_fall=0.75,10.835364402973305,5.957168259300088,-0.24178349330617208,86.79483838316084
1232,forage_phonologicaldynamiclocal_delta_rise=0.0_fall=0.75,10.46670455160125,5.795962220210075,-0.21758301871789076,89.47804020239431
1232,forage_phonologicaldynamicswitch_delta_rise=0.0_fall=0.75,10.563756190640596,4.1987933348113415,-0.2627160170545999,88.39944191448362
1232,forage_phonologicaldynamicglobal_delta_rise=0.0_fall=1.0,10.83530677824633,5.957179610240454,-0.2417790243125638,86.79483838318568
1232,forage_phonologicaldynamiclocal_delta_rise=0.0_fall=1.0,10.466731224612902,5.7959349847003505,-0.21758010153642138,89.4780402023521
1232,forage_phonologicaldynamicswitch_delta_rise=0.0_fall=1.0,10.563793656305867,4.198739502737734,-0.26271404821049693,88.3994419150664
1232,forage_phonologicaldynamicglobal_delta_rise=0.25_fall=0.0,10.66868483404524,7.37302997379564,-0.2784066430649999,84.87184066093376
1232,forage_phonologicaldynamiclocal_delta_rise=0.25_fall=0.0,10.589553259432098,9.988129270165707,-0.5391290116235308,84.53924530666986
1232,forage_phonologicaldynamicswitch_delta_rise=0.25_fall=0.0,10.354181381998892,4.895958421020943,-0.1522780508872866,88.55239105224864
1232,forage_phonologicaldynamicglobal_delta_rise=0.25_fall=0.25,10.668653994404352,7.373051495123448,-0.2784089356059108,84.87184066104012
1232,forage_phonologicaldynamiclocal_delta_rise=0.25_fall=0.25,10.589542797510834,9.98807727389485,-0.5391214975119126,84.53924530728918
1232,forage_phonologicaldynamicswitch_delta_rise=0.25_fall=0.25,10.354173214782985,4.8959119417891594,-0.15227884824429777,88.55239105265922
1232,forage_phonologicaldynamicglobal_delta_rise=0.25_fall=0.5,10.668675054879593,7.373074502528192,-0.2784100466146851,84.871840660978
1232,forage_phonologicaldynamiclocal_delta_rise=0.25_fall=0.5,10.589548426732819,9.988060776487117,-0.5391285194700264,84.53924530692937
1232,forage_phonologicaldynamicswitch_delta_rise=0.25_fall=0.5,10.354234579973237,4.8959510209011645,-0.15227855748075983,88.55239105222735
1232,forage_phonologicaldynamicglobal_delta_rise=0.25_fall=0.75,10.668698482412843,7.373072986367184,-0.27840749826388594,84.87184066129309
1232,forage_phonologicaldynamiclocal_delta_rise=0.25_fall=0.75,10.589567306162271,9.98808344622918,-0.5391257921330272,84.53924530663708
1232,forage_phonologicaldynamicswitch_delta_rise=0.25_fall=0.75,10.354254852635403,4.89591801419259,-0.15227799065117728,88.55239105247115
1232,forage_phonologicaldynamicglobal_delta_rise=0.25_fall=1.0,10.668689567628011,7.373015064938076,-0.27840616695606085,84.8718406610109
1232,forage_phonologicaldynamiclocal_delta_rise=0.25_fall=1.0,10.589584862019429,9.988175172190452,-0.5391347856856994,84.53924530732816
1232,forage_phonologicaldynamicswitch_delta_rise=0.25_fall=1.0,10.354226276588538,4.895911897689251,-0.15228318475558592,88.5523910537857
1232,forage_phonologicaldynamicglobal_delta_rise=0.5_fall=0.0,10.668673829456338,7.373004028287127,-0.27840677362940336,84.87184066110088
1232,forage_phonologicaldynamiclocal_delta_rise=0.5_fall=0.0,10.589540192195557,9.988118803667394,-0.5391246794924555,84.53924530714
1232,forage_phonologicaldynamicswitch_delta_rise=0.5_fall=0.0,10.354166913046548,4.895933784587865,-0.15227786145955946,88.55239105225716
1232,forage_phonologicaldynamicglobal_delta_rise=0.5_fall=0.25,10.668711636655953,7.373023858477125,-0.27840597913821896,84.8718406611093
1232,forage_phonologicaldynamiclocal_delta_rise=0.5_fall=0.25,10.589553317114705,9.988098415736065,-0.5391254432547841,84.53924530671407
1232,forage_phonologicaldynamicswitch_delta_rise=0.5_fall=0.25,10.354239998694311,4.895957170289602,-0.15227737919115425,88.55239105234651
1232,forage_phonologicaldynamicglobal_delta_rise=0.5_fall=0.5,10.668676102343543,7.3730602720227525,-0.2784071662855538,84.87184066116836
1232,forage_phonologicaldynamiclocal_delta_rise=0.5_fall=0.5,10.589534121215056,9.988118182199972,-0.5391267339057133,84.53924530680769
1232,forage_phonologicaldynamicswitch_delta_rise=0.5_fall=0.5,10.354183519743414,4.895958060257014,-0.15227701693307744,88.55239105220029
1232,forage_phonologicaldynamicglobal_delta_rise=0.5_fall=0.75,10.668739232936144,7.373014110019936,-0.27840591126960496,84.87184066137132
1232,forage_phonologicaldynamiclocal_delta_rise=0.5_fall=0.75,10.589592355362512,9.988061894761316,-0.5391243386797046,84.53924530694873
1232,forage_phonologicaldynamicswitch_delta_rise=0.5_fall=0.75,10.354222896143908,4.895925387277418,-0.15227795687683912,88.55239105205922
1232,forage_phonologicaldynamicglobal_delta_rise=0.5_fall=1.0,10.668683617553363,7.373009613728769,-0.27840897827644834,84.87184066118434
1232,forage_phonologicaldynamiclocal_delta_rise=0.5_fall=1.0,10.589592412478224,9.988089054244696,-0.5391259689029675,84.53924530685968
1232,forage_phonologicaldynamicswitch_delta_rise=0.5_fall=1.0,10.354172287540164,4.895925337467418,-0.15227668592485594,88.55239105227102
1232,forage_phonologicaldynamicglobal_delta_rise=0.75_fall=0.0,10.617138726862883,8.02795999955429,-0.289333522461906,84.95577761086793
1232,forage_phonologicaldynamiclocal_delta_rise=0.75_fall=0.0,10.67049152133609,11.746250731661195,-0.6210221626610019,84.55785172430083
1232,forage_phonologicaldynamicswitch_delta_rise=0.75_fall=0.0,10.300257164204723,5.252090172852307,-0.16171159398443002,88.533134142501
1232,forage_phonologicaldynamicglobal_delta_rise=0.75_fall=0.25,10.617066256489853,8.028021278936224,-0.2893357264860238,84.95577761064995
1232,forage_phonologicaldynamiclocal_delta_rise=0.75_fall=0.25,10.670482716675846,11.746217350058123,-0.6210246405231425,84.55785172433242
1232,forage_phonologicaldynamicswitch_delta_rise=0.75_fall=0.25,10.30027215015564,5.252184623840421,-0.16171228287581013,88.53313414480152
1232,forage_phonologicaldynamicglobal_delta_rise=0.75_fall=0.5,10.617100785113543,8.027933250566399,-0.2893323979912257,84.95577761049955
1232,forage_phonologicaldynamiclocal_delta_rise=0.75_fall=0.5,10.670520898834198,11.746169137258354,-0.6210167172081582,84.55785172495197
1232,forage_phonologicaldynamicswitch_delta_rise=0.75_fall=0.5,10.300281902538515,5.2520988583313235,-0.16171117289146325,88.53313414256391
1232,forage_phonologicaldynamicglobal_delta_rise=0.75_fall=0.75,10.617027628286289,8.027958098233643,-0.2893324134120403,84.95577761064584
1232,forage_phonologicaldynamiclocal_delta_rise=0.75_fall=0.75,10.670489036124966,11.74623301529939,-0.6210239090944865,84.55785172416722
1232,forage_phonologicaldynamicswitch_delta_rise=0.75_fall=0.75,10.300220984009265,5.252101060353472,-0.16170631238440758,88.53313414373117
1232,forage_phonologicaldynamicglobal_delta_rise=0.75_fall=1.0,10.617076278857166,8.027943751841407,-0.2893316814000433,84.95577761041478
1232,forage_phonologicaldynamiclocal_delta_rise=0.75_fall=1.0,10.670501053213766,11.746218686299375,-0.6210223083256992,84.55785172421857
1232,forage_phonologicaldynamicswitch_delta_rise=0.75_fall=1.0,10.300260551109371,5.252109193437736,-0.1617082956361302,88.53313414284844
1232,forage_phonologicaldynamicglobal_delta_rise=1.0_fall=0.0,10.428959117540813,7.141938356713043,-0.25202147510293593,88.50889391452533
1232,forage_phonologicaldynamiclocal_delta_rise=1.0_fall=0.0,10.355449147977486,9.592804884192695,-0.48711978436931525,89.11896369695127
1232,forage_phonologicaldynamicswitch_delta_rise=1.0_fall=0.0,10.234724037395978,4.876629075221727,-0.16631760031166354,91.08436252104113
1232,forage_phonologicaldynamicglobal_delta_rise=1.0_fall=0.25,10.428977447117934,7.141879506220418,-0.25202127652595435,88.5088939139028
1232,forage_phonologicaldynamiclocal_delta_rise=1.0_fall=0.25,10.355481215787488,9.592887083586996,-0.4871265029955567,89.11896369700948
1232,forage_phonologicaldynamicswitch_delta_rise=1.0_fall=0.25,10.234758510779194,4.876648633039443,-0.16631386998627823,91.08436252107903
1232,forage_phonologicaldynamicglobal_delta_rise=1.0_fall=0.5,10.428926072421659,7.141931304874781,-0.2520231937938556,88.50889391384854
1232,forage_phonologicaldynamiclocal_delta_rise=1.0_fall=0.5,10.35544567800551,9.592779641317598,-0.4871184815028103,89.11896369706197
1232,forage_phonologicaldynamicswitch_delta_rise=1.0_fall=0.5,10.234804371984309,4.876634624472002,-0.16631886299910703,91.08436252119414
1232,forage_phonologicaldynamicglobal_delta_rise=1.0_fall=0.75,10.428928966185154,7.141867937525792,-0.2520237969630075,88.50889391398546
1232,forage_phonologicaldynamiclocal_delta_rise=1.0_fall=0.75,10.355473345048443,9.592798223668353,-0.48712436065207687,89.11896369712368
1232,forage_phonologicaldynamicswitch_delta_rise=1.0_fall=0.75,10.234750723167448,4.876624741458228,-0.16631898865232714,91.08436252104597
1232,forage_phonologicaldynamicglobal_delta_rise=1.0_fall=1.0,10.428893101302148,7.14191282393115,-0.2520263012540907,88.50889391474507
1232,forage_phonologicaldynamiclocal_delta_rise=1.0_fall=1.0,10.355473506781587,9.592770687915241,-0.48711745620704294,89.11896369704017
1232,forage_phonologicaldynamicswitch_delta_rise=1.0_fall=1.0,10.234695878638686,4.8766500165047955,-0.16631460724060781,91.08436252154611
1232,forage_random_baseline,0.0,0.0,,134.5866925017545
1233,forage_static,7.693202631888679,3.436165315068279,,130.2996172776646
1233,forage_dynamic_simdrop,7.673480403468595,4.144689835146192,,129.61010279841562
1233,forage_dynamic_multimodal_alpha=0.0,7.744322811406299,3.455274197978118,,131.27896221544742
1233,forage_dynamic_multimodal_alpha=0.1,7.6616961772535115,4.087701657708809,,129.396670842802
1233,forage_dynamic_multimodal_alpha=0.2,7.661697965481515,4.087710044336058,,129.39667084286705
1233,forage_dynamic_multimodal_alpha=0.30000000000000004,7.6616998606012565,4.087683833586295,,129.39667084343475
1233,forage_dynamic_multimodal_alpha=0.4,7.661652052363382,4.087691854436037,,129.39667084283343
1233,forage_dynamic_multimodal_alpha=0.5,7.661658850733316,4.087684920379644,,129.39667084312677
1233,forage_dynamic_multimodal_alpha=0.6000000000000001,7.848614874911952,4.261127643482579,,129.8650827658314
1233,forage_dynamic_multimodal_alpha=0.7000000000000001,7.848569865483125,4.2611375616814255,,129.865082765667
1233,forage_dynamic_multimodal_alpha=0.8,7.848626664347606,4.2611467716111795,,129.86508276588705
1233,forage_dynamic_multimodal_alpha=0.9,7.673452017435305,4.144722319778396,,129.61010279816912
1233,forage_dynamic_multimodal_alpha=1.0,7.673493844056841,4.144713267813957,,129.61010279821204
1233,forage_dynamic_troyer,7.8382943115000225,4.230811277863712,,139.78035376772297
1233,forage_dynamic_delta_rise=0.0_fall=0.0,7.672985378829239,4.451179097449778,,132.49043439981705
1233,forage_dynamic_delta_rise=0.0_fall=0.25,7.673004669968932,4.45118100724652,,132.49043439960292
1233,forage_dynamic_delta_rise=0.0_fall=0.5,7.673047926357464,4.451147020580559,,132.49043439970086
1233,forage_dynamic_delta_rise=0.0_fall=0.75,7.682321644404182,4.453168384977175,,131.30824362367753
1233,forage_dynamic_delta_rise=0.0_fall=1.0,7.682318786105878,4.453187088662666,,131.3082436237905
1233,forage_dynamic_delta_rise=0.25_fall=0.0,7.673000313927871,4.451205701508065,,132.49043440108633
1233,forage_dynamic_delta_rise=0.25_fall=0.25,7.672979854228811,4.451193682847456,,132.49043440055263
1233,forage_dynamic_delta_rise=0.25_fall=0.5,7.673038542120727,4.451163779820295,,132.49043439933996
1233,forage_dynamic_delta_rise=0.25_fall=0.75,7.682333722607895,4.453190810838786,,131.30824362363472
1233,forage_dynamic_delta_rise=0.25_fall=1.0,7.6823366614645785,4.453169360792556,,131.30824362339985
1233,forage_dynamic_delta_rise=0.5_fall=0.0,7.869388479610237,4.728947655419233,,132.74254904763873
1233,forage_dynamic_delta_rise=0.5_fall=0.25,7.869308683608251,4.728950928021657,,132.7425490477445
1233,forage_dynamic_delta_rise=0.5_fall=0.5,7.869329851567269,4.728920965354695,,132.7425490473621
1233,forage_dynamic_delta_rise=0.5_fall=0.75,7.882759095016932,4.7178029755759825,,131.5611453295767
1233,forage_dynamic_delta_rise=0.5_fall=1.0,7.8828058859398915,4.7177957207421395,,131.56114532948632
1233,forage_dynamic_delta_rise=0.75_fall=0.0,7.988193129158571,5.004139836802726,,132.59492514887197
1233,forage_dynamic_delta_rise=0.75_fall=0.25,7.988190711524276,5.004104771050734,,132.59492514882209
1233,forage_dynamic_delta_rise=0.75_fall=0.5,7.988181208782896,5.004102203075773,,132.59492514876266
1233,forage_dynamic_delta_rise=0.75_fall=0.75,8.004151019642771,4.977753433788214,,131.42136158443202
1233,forage_dynamic_delta_rise=0.75_fall=1.0,8.004104782350964,4.97775713395253,,131.42136158485113
1233,forage_dynamic_delta_rise=1.0_fall=0.0,8.049227091854096,5.309778422796395,,132.13782488660232
1233,forage_dynamic_delta_rise=1.0_fall=0.25,8.049188605098195,5.30981391155767,,132.1378248869643
1233,forage_dynamic_delta_rise=1.0_fall=0.5,8.049254184548396,5.309794095135179,,132.13782488697265
1233,forage_dynamic_delta_rise=1.0_fall=0.75,8.06621695178632,5.26349454755559,,130.9810299635614
1233,forage_dynamic_delta_rise=1.0_fall=1.0,8.066195486878499,5.26346362714148,,130.98102996368436
1233,forage_phonologicalstatic,7.544450740562667,3.8480077934765924,-0.10765616691150508,128.74977774309028
1233,forage_phonologicaldynamicglobal_simdrop,7.515584162238509,4.7586921992857345,-0.12162529432704836,127.69718426534448
1233,forage_phonologicaldynamiclocal_simdrop,7.580567363870455,4.687683343438413,-0.10841037921158084,128.4851856537088
1233,forage_phonologicaldynamicswitch_simdrop,7.606269455427599,4.148148397862734,-0.16158157088620267,128.76575869415402
1233,forage_phonologicaldynamicglobal_multimodal_alpha=0.0,7.6208124095152066,3.881353320186708,-0.10809532777702491,129.7230364275756
1233,forage_phonologicaldynamiclocal_multimodal_alpha=0.0,7.625429011364259,3.8342242207255044,-0.09612421029497437,130.09485403294042
