Subject,Model,Beta_Frequency,Beta_Semantic,Beta_Phonological,Negative_Log_Likelihood_Optimized
51,forage_static,7.487857206894138,3.0559510011529287,,201.9620884472504
51,forage_dynamic_simdrop,7.434787847178162,3.802919828502155,,201.45785961678587
51,forage_dynamic_multimodal_alpha=0.0,7.491393000874905,2.9213908980641508,,205.0861265417723
51,forage_dynamic_multimodal_alpha=0.1,7.383102127139006,3.4235147567194137,,204.96021512807167
51,forage_dynamic_multimodal_alpha=0.2,7.383088048984943,3.423507929347342,,204.96021512782744
51,forage_dynamic_multimodal_alpha=0.30000000000000004,7.383075551203649,3.4234945787598345,,204.96021512790614
51,forage_dynamic_multimodal_alpha=0.4,7.383083049500787,3.423498280305468,,204.96021512767945
51,forage_dynamic_multimodal_alpha=0.5,7.370925822213385,3.540862870828235,,202.68097106943213
51,forage_dynamic_multimodal_alpha=0.6000000000000001,7.361640106051219,3.661047986471335,,202.79776894302745
51,forage_dynamic_multimodal_alpha=0.7000000000000001,7.38000889039401,3.7198384684138017,,203.0040950973832
51,forage_dynamic_multimodal_alpha=0.8,7.405904542046185,3.8249704149451427,,202.79274403460835
51,forage_dynamic_multimodal_alpha=0.9,7.405907817942593,3.8250061405280533,,202.7927440355074
51,forage_dynamic_multimodal_alpha=1.0,7.434779085736156,3.8028678626709436,,201.4578596200377
51,forage_dynamic_troyer,7.477932309318509,3.7490651896058096,,204.74169975209725
51,forage_dynamic_delta_rise=0.0_fall=0.0,7.450656591478494,4.644114053938494,,203.08563867430576
51,forage_dynamic_delta_rise=0.0_fall=0.25,7.450594720009301,4.644105353648094,,203.08563867335255
51,forage_dynamic_delta_rise=0.0_fall=0.5,7.405131863590524,4.349727177101472,,200.64768442784833
51,forage_dynamic_delta_rise=0.0_fall=0.75,7.413233856983032,3.94289164618257,,202.0671449831213
51,forage_dynamic_delta_rise=0.0_fall=1.0,7.438020764661086,3.7308228076446985,,202.96337252617394
51,forage_dynamic_delta_rise=0.25_fall=0.0,7.450580689399946,4.6441037648791035,,203.0856386736623
51,forage_dynamic_delta_rise=0.25_fall=0.25,7.45060604892376,4.644152597000237,,203.08563867374116
51,forage_dynamic_delta_rise=0.25_fall=0.5,7.405047953694373,4.349746418443079,,200.64768442788247
51,forage_dynamic_delta_rise=0.25_fall=0.75,7.413186198629012,3.9428975020179178,,202.0671449836343
51,forage_dynamic_delta_rise=0.25_fall=1.0,7.438040028199381,3.7308430392277763,,202.96337252468786
51,forage_dynamic_delta_rise=0.5_fall=0.0,7.354282006907912,4.656904134097395,,206.50675286185393
51,forage_dynamic_delta_rise=0.5_fall=0.25,7.3542684786125285,4.65692603518427,,206.50675286127233
51,forage_dynamic_delta_rise=0.5_fall=0.5,7.314702154630309,4.4015961088112805,,205.51582721771538
51,forage_dynamic_delta_rise=0.5_fall=0.75,7.325236316186087,3.9033556817107056,,206.9333049381776
51,forage_dynamic_delta_rise=0.5_fall=1.0,7.294960353614444,3.7804381998436782,,207.16641342961643
51,forage_dynamic_delta_rise=0.75_fall=0.0,7.30758569576485,5.441723796819636,,208.66927846265838
51,forage_dynamic_delta_rise=0.75_fall=0.25,7.307529083554536,5.441689754892213,,208.66927846258193
51,forage_dynamic_delta_rise=0.75_fall=0.5,7.307516091581789,5.441727357221101,,208.66927846216572
51,forage_dynamic_delta_rise=0.75_fall=0.75,7.349871424973661,4.051348369633229,,209.7538865244355
51,forage_dynamic_delta_rise=0.75_fall=1.0,7.286360131239636,3.7720468726878806,,208.83052789223999
51,forage_dynamic_delta_rise=1.0_fall=0.0,7.2591893035186486,5.4424568740681165,,210.16694039704387
51,forage_dynamic_delta_rise=1.0_fall=0.25,7.259173530731527,5.442508798658377,,210.1669403971827
51,forage_dynamic_delta_rise=1.0_fall=0.5,7.259259061809821,5.442480504284748,,210.16694039814527
51,forage_dynamic_delta_rise=1.0_fall=0.75,7.349881633013885,4.0513735968037805,,209.75388652424883
51,forage_dynamic_delta_rise=1.0_fall=1.0,7.286362649423616,3.7720653593447437,,208.8305278912078
51,forage_phonologicalstatic,7.393239118444725,3.235449314001307,-0.05461166782730911,201.34475741011113
51,forage_phonologicaldynamicglobal_simdrop,7.323582560837356,4.04498171710866,-0.05840013743083859,200.77374472242604
51,forage_phonologicaldynamiclocal_simdrop,7.363764647243537,4.0757308379538575,-0.06618743000389629,200.83592142246295
51,forage_phonologicaldynamicswitch_simdrop,7.402931026503641,3.8044106225874526,-0.03865306840106014,201.36780088313972
51,forage_phonologicaldynamicglobal_multimodal_alpha=0.0,7.404683587102863,3.0655542508572764,-0.046607950459998375,204.63368948571005
51,forage_phonologicaldynamiclocal_multimodal_alpha=0.0,7.431979900879497,3.032179671701109,-0.03604170170449435,204.8269166991971
51,forage_phonologicaldynamicswitch_multimodal_alpha=0.0,7.441038858992481,2.9236780392874886,-49.70705991287717,204.22532177547166
51,forage_phonologicaldynamicglobal_multimodal_alpha=0.1,7.281426879060708,3.622071117465187,-0.05102344123065601,204.43295934733874
51,forage_phonologicaldynamiclocal_multimodal_alpha=0.1,7.383069237527204,3.423664241566294,-3.9843529551263724e-05,204.9602148990424
51,forage_phonologicaldynamicswitch_multimodal_alpha=0.1,7.246527576990348,3.430488066871999,-0.2326591732412325,202.8934052629715
51,forage_phonologicaldynamicglobal_multimodal_alpha=0.2,7.281455313689705,3.622087589328898,-0.05102502511159876,204.4329593466125
51,forage_phonologicaldynamiclocal_multimodal_alpha=0.2,7.383052306746473,3.4236244041807473,-3.752330374395116e-05,204.9602148987539
51,forage_phonologicaldynamicswitch_multimodal_alpha=0.2,7.2465553706264165,3.430560491123654,-0.23265218550396655,202.89340526612386
51,forage_phonologicaldynamicglobal_multimodal_alpha=0.30000000000000004,7.2814534613124735,3.6221012294809194,-0.05102427995694517,204.43295934669953
51,forage_phonologicaldynamiclocal_multimodal_alpha=0.30000000000000004,7.383106472412768,3.423655670445428,-3.931930930436551e-05,204.9602148995239
51,forage_phonologicaldynamicswitch_multimodal_alpha=0.30000000000000004,7.246594436823543,3.4305081158554405,-0.23265353816256454,202.89340526269535
51,forage_phonologicaldynamicglobal_multimodal_alpha=0.4,7.2814762523655725,3.6221045752135135,-0.051023366828425704,204.43295934839915
51,forage_phonologicaldynamiclocal_multimodal_alpha=0.4,7.3830377167202474,3.4236330850063545,-3.802989274336389e-05,204.96021489860945
51,forage_phonologicaldynamicswitch_multimodal_alpha=0.4,7.2464780679904734,3.4305339040371567,-0.23266122457400873,202.89340526427742
51,forage_phonologicaldynamicglobal_multimodal_alpha=0.5,7.261149896160129,3.773479589462946,-0.05751241018588706,202.01615362010264
51,forage_phonologicaldynamiclocal_multimodal_alpha=0.5,7.348960171104251,3.608411587321226,-0.017239150165489676,202.6352127613165
51,forage_phonologicaldynamicswitch_multimodal_alpha=0.5,7.256982290957708,3.546664224947077,-0.217042069752001,200.98165658739936
51,forage_phonologicaldynamicglobal_multimodal_alpha=0.6000000000000001,7.253527487866833,3.897159943254255,-0.057395114831886446,202.1370176437487
