horse,3.676
pig,3.3
bear,3.467
cat,3.529
dog,3.993
fish,3.629
bird,3.365
chicken,3.498
duck,3.102
goose,2.824
hamster,2.041
rabbit,3.029
squirrel,2.447
zebra,2.111
giraffe,1.887
elephant,2.764
flamingo,1.785
peacock,2.418
lion,2.894
tiger,2.976
buffalo,2.784
goat,2.731
iguana,1.613
anteater,1.079
lemur,1
frog,2.781
hippo,1.863
seal,2.877
penguin,2.17
rat,3.221
mouse,2.989
ant,2.438
bat,3.022
beetle,2.025
snake,3.057
lizard,2.394
camel,2.41
sheep,2.836
eagle,2.769
hawk,2.814
parrot,2.225
cockatoo,0.954
puma,0.903
deer,2.648
moose,2.452
polar_bear,3.822886948
salmon,2.525
tilapia,3.313234292
starfish,1.591
seahorse,0.903
shark,2.884
dolphin,2.152
whale,2.76
manatee,1.041
gecko,1.301
salamander,0.954
robin,3.105
cardinal,2.32
fly,3.637
worm,2.713
bobcat,1.322
caribou,1.204
chimpanzee,1.799
elk,2.487
guinea_pig,3.291812687
chinchilla,1.447
porcupine,1.532
hedgehog,1.204
panda,2.037
possum,2.025
opossum,0.699
axolotl,2.250420002
python,1.903
boa_constrictor,2.579783597
quokka,0.5
aardvark,2.606381365
crocodile,2.064
fox,3.043
wolf,3.015
coyote,2.269
panther,2.121
leopard,2.442
koala,1.505
kangaroo,2.075
dingo,1.826
antelope,1.708
gazelle,1.799
gorilla,2.453
orangutan,1.477
human,3.804
clam,2.303
shrimp,2.648
lobster,2.574
crab,2.548
snail,1.959
manta_ray,2.606381365
swan,2.543
woodpecker,1.708
falcon,2.23
weasel,2.4
otter,1.845
beaver,2.393
chipmunk,1.633
porpoise,1.279
anemone,1.146
cheetah,2.072
hyena,1.863
wallaby,1.447
corgi,0.301
dalmatian,2.837588438
gopher_tortoise,0.5
prairie_dog,2.33243846
cow,3.115
badger,1.954
spider,2.713
cockroach,2.243
slug,2.405
rattlesnake,1.94
eel,1.869
woolly_mammoth,0.5
alligator,2.253
caiman,2.492760389
bald_eagle,3.156549151
turkey,3.062
alpaca,1.041
llama,1.863
mule,2.555
raccoon,1.869
grizzly_bear,3.26904571
walrus,1.763
komodo_dragon,2.440909082
jaguar,2.086
mountain_lion,3.187520721
liger,2.193124598
swordfish,1.724
cod,2.061
ape,2.694
koala_bear,2.053078443
turtle,2.939
octopus,2
stingray,1.204
yak,1.857
bug,3.029
butterfly,2.45
bee,2.724
pufferfish,2.33243846
bunny,2.976
armadillo,2.19
marmoset,0.602
bushbaby,0.5
donkey,2.438
mammoth,1.613
rhino,2.029
skunk,2.223
tortoise,1.763
monkey,3.233
bearded_dragon,2.167317335
ferret,1.924
sea_otter,2.599883072
sea_lion,3.203304916
bison,1.255
tasmanian_devil,0.5
termite,1.591
centipede,1.362
jellyfish,1.875
chameleon,1.58
labrador,4.333023858
golden_retriever,3.118264726
terrier,1.699
boxer,2.295
pug,1.724
chihuahua,3.413299764
husky,1.914
german_shepherd,3.33264041
parakeet,1.748
seagull,1.799
crow,2.358
vole,1.954
pterodactyl,1.322
allosaurus,2.158362492
tyrannosaurus_rex,3.057285644
stegosaurus,2.36361198
plankton,1.909
orca,3.59505509
venus_flytrap,0.5
platypus,0.602
muskrat,1.462
barracuda,1.556
baboon,1.944
rodent,1.968
calf,2.182
heifer,1.792
lamb,2.735
rottweiler,3.012837225
mutt,2.308
tabby_cat,2.28780173
mole,2.615
groundhog,1.887
gerbil,2.514547753
caterpillar,1.763
wasp,1.869
dragonfly,2.164
weevil,1.431
carpenter_ant,0.5
reptile,1.863
amphibian,1.322
dinosaur,2.31
crane,3.234
pelican,1.954
warthog,1.23
wild_boar,3.336459734
pony,2.617
bulldog,2.367
french_bulldog,2.658011397
hippopotamus,1.462
wildebeest,1.362
insect,2.209
scorpion,2.137
praying_mantis,2.553883027
toad,2.464
owl,2.458
person,4.036
wombat,1.204
boar,2.049
condor,1.785
newt,1.839
hellbender,0.5
shrew,1.633
crawdad,1.113943352
piranha,1.785
catfish,1.806
gar,0.5
crappie,2.257678575
raven,2.204
bluegill,2.079181246
tiger_shark,2.658964843
hammerhead_shark,2.424881637
ostrich,1.69
ox,2.6
rhinoceros,1.591
mosquito,1.973
emu,1.362
reindeer,2.238
mussel,1.176
pigeon,2.48
hinny,0.5
hen,2.215
rooster,2.297
pheasant,1.623
gopher,1.863
fawn,1.568
cub,2.033
sloth,1.875
capuchin,0.5
pika,2.600972896
budgie,0.477
bandicoot,0.5
pangolin,0.5
ibis,0.845
tetra,3.329397879
squid,2.152
hermit_crab,2.281033367
prawn,1.431
siberian_husky,0.5
toucan,0.699
puppy,2.767
macaque,3.053846427
roadrunner,2.907948522
beagle,1.813
vulture,1.959
canary,2.176
dik_dik,0.84509804
sable,1.633
ermine,1.556
cougar,2.013
mongoose,1.532
ram,2.517
feline,1.672
tuna,2.612
killer_whale,3.218797998
flea,2.23
hummingbird,1.505
capybara,2.519827994
meerkat,3.278982117
grasshopper,1.681
cricket,2.161
ring_tailed_lemur,1.681241237
lynx,0.301
cobra,2.233
asp,0.845
lice,2.041
louse,1.94
hare,2.292
raptor,3.59736605
clownfish,2.525044807
guppy,1.279
goldfish,2.193
loon,1.863
